Date,Open,High,Low,Close,Adj Close,Volume
2012-02-01,75.000000,76.410004,72.949997,73.510002,57.050018,9031200
2012-03-01,73.750000,77.029999,73.120003,76.639999,59.479172,11114300
2012-04-01,76.629997,79.040001,73.059998,78.739998,61.596104,8034400
2012-05-01,78.660004,80.190002,73.209999,75.180000,58.811218,10799500
2012-06-01,74.000000,78.699997,72.199997,78.639999,61.517891,12698300
2012-07-01,79.019997,81.410004,78.070000,80.389999,63.344654,6072600
2012-08-01,80.839996,81.570000,78.550003,80.150002,63.155548,6604200
2012-09-01,80.110001,82.900002,77.320000,77.849998,61.343216,7699900
2012-10-01,77.970001,79.459999,75.709999,76.860001,60.996082,8488100
2012-11-01,77.000000,78.320000,73.889999,76.389999,60.623096,8892600
2012-12-01,76.680000,78.620003,76.309998,78.540001,62.329342,9116200
2013-01-01,79.790001,82.349998,78.839996,80.800003,64.673325,7034100
2013-02-01,81.279999,83.139999,80.169998,81.040001,64.865417,6757900
2013-03-01,80.680000,82.930000,80.389999,82.449997,65.993980,6198200
2013-04-01,82.500000,88.330002,82.070000,88.320000,71.195862,6880400
2013-05-01,88.290001,92.059998,82.529999,82.589996,66.576813,8902600
2013-06-01,82.529999,83.370003,75.849998,80.620003,64.988792,12013100
2013-07-01,80.940002,85.110001,78.760002,80.820000,65.645256,6356400
2013-08-01,81.169998,81.300003,73.779999,75.419998,61.259178,8310300
2013-09-01,75.820000,82.080002,74.040001,76.879997,62.445053,6348300
2013-10-01,76.949997,82.379997,75.900002,79.650002,65.213257,5275300
2013-11-01,79.860001,80.589996,75.099998,75.169998,61.545246,5744300
2013-12-01,75.029999,76.589996,73.870003,74.720001,61.176804,7397600
2014-01-01,74.470001,78.559998,74.050003,78.180000,64.640991,7512800
2014-02-01,78.190002,82.480003,76.800003,82.139999,67.915207,5052500
2014-03-01,81.809998,83.629997,79.900002,82.239998,67.997894,5518500
2014-04-01,82.239998,85.529999,81.690002,85.449997,71.212112,6454800
2014-05-01,85.410004,88.110001,84.830002,87.529999,72.945541,5333300
2014-06-01,87.480003,89.750000,85.919998,87.330002,72.778854,4906100
2014-07-01,87.449997,90.029999,86.650002,87.860001,73.771080,5988800
2014-08-01,87.709999,91.309998,86.980003,90.430000,75.928940,3738900
2014-09-01,90.459999,91.540001,83.410004,84.470001,70.924667,6152000
2014-10-01,84.500000,93.750000,83.959999,93.660004,79.250618,9004800
2014-11-01,93.830002,97.080002,92.980003,96.019997,81.247528,5410800
2014-12-01,95.919998,100.190002,94.860001,96.839996,81.941376,5944800
2015-01-01,97.440002,107.410004,97.269997,103.830002,88.709587,8101500
2015-02-01,104.000000,105.400002,98.540001,99.790001,85.257927,6853500
2015-03-01,99.690002,105.239998,96.349998,101.129997,86.402794,8913200
2015-04-01,101.099998,103.110001,94.529999,95.150002,81.833511,7105300
2015-05-01,95.309998,97.940002,93.139999,94.930000,81.644287,8359600
2015-06-01,95.059998,96.260002,89.320000,89.610001,77.068832,8277500
2015-07-01,89.699997,96.099998,89.449997,95.290001,82.629211,6451800
2015-08-01,95.330002,98.400002,64.000000,89.910004,77.964050,6186500
2015-09-01,89.019997,94.269997,86.779999,92.620003,80.313980,5149100
2015-10-01,92.739998,99.980003,92.080002,97.480003,85.227928,9609400
2015-11-01,97.580002,99.769997,92.949997,97.169998,84.956886,6438900
2015-12-01,97.419998,100.650002,94.959999,99.239998,86.766724,4802500
2016-01-01,98.320000,100.190002,90.900002,95.489998,84.397575,6197800
2016-02-01,95.150002,96.559998,87.260002,94.379997,83.416512,4259800
2016-03-01,95.059998,103.339996,95.010002,103.160004,91.176605,4213100
2016-04-01,102.800003,103.580002,99.000000,100.070000,89.402756,3673900
2016-05-01,100.199997,106.220001,98.980003,102.220001,91.323570,4537100
2016-06-01,101.919998,108.269997,101.349998,108.199997,96.666115,4413000
2016-07-01,108.559998,112.449997,107.089996,111.730003,100.566574,4876100
2016-08-01,111.900002,112.389999,105.779999,107.459999,96.723206,5209600
2016-09-01,107.250000,109.379997,102.379997,104.900002,94.418983,4842500
2016-10-01,104.260002,104.550003,96.480003,98.839996,89.605507,8125600
2016-11-01,98.519997,98.730003,93.019997,96.620003,87.592918,9544300
2016-12-01,96.160004,101.300003,94.589996,99.639999,90.330742,9852800
2017-01-01,99.919998,102.489998,98.279999,99.320000,91.587440,4712700
2017-02-01,99.150002,103.900002,97.860001,102.879997,94.870285,5064400
2017-03-01,102.510002,103.099998,96.790001,99.750000,91.983971,5578900
2017-04-01,99.699997,103.230003,99.160004,99.639999,92.613564,4254300
2017-05-01,99.919998,101.650002,97.800003,100.019997,92.966759,6048400
2017-06-01,99.980003,104.190002,99.449997,101.120003,93.989212,3681000
2017-07-01,101.519997,102.699997,97.709999,102.129997,95.644829,2597100
2017-08-01,102.419998,103.059998,99.190002,102.040001,95.560562,2705600
2017-09-01,102.180000,104.360001,99.410004,100.650002,94.258820,3167600
2017-10-01,100.870003,103.019997,98.370003,99.690002,94.050385,2853300
2017-11-01,99.699997,104.120003,99.699997,102.410004,96.616524,4669400
2017-12-01,102.419998,104.370003,98.900002,101.320000,95.588181,2918500
2018-01-01,101.190002,101.510002,95.059998,97.290001,92.552742,5380500
2018-02-01,97.160004,97.550003,88.400002,90.260002,85.865044,4199100
2018-03-01,90.599998,94.639999,89.330002,93.300003,88.757027,2726100
2018-04-01,92.900002,94.870003,90.330002,93.970001,90.146271,2866000
2018-05-01,94.019997,96.949997,92.220001,96.320000,92.400650,2119500
2018-06-01,96.190002,100.440002,95.980003,99.879997,95.815781,2196400
2018-07-01,99.669998,101.949997,98.050003,100.809998,97.518127,2366200
2018-08-01,100.430000,104.389999,99.720001,103.540001,100.158997,2459600
2018-09-01,103.230003,103.879997,98.180000,100.080002,96.811966,2129900
2018-10-01,100.099998,100.930000,94.389999,98.610001,96.143631,10076600
2018-11-01,98.830002,104.239998,96.769997,104.070000,101.467072,4309900
2018-12-01,104.870003,106.139999,91.139999,95.699997,93.306412,4315500
2019-01-01,94.699997,106.099998,92.739998,105.860001,103.901390,2946100
2019-02-01,105.809998,108.760002,103.639999,107.379997,105.393272,2695300
2019-03-01,107.809998,111.650002,105.980003,111.199997,109.142593,2253000
2019-04-01,111.339996,112.620003,107.040001,111.000000,109.679642,2423900
2019-05-01,111.449997,114.339996,108.680000,112.250000,110.914772,1688200
2019-06-01,112.580002,117.449997,110.699997,112.650002,111.310020,2054300
2019-07-01,113.589996,117.639999,111.169998,114.419998,113.758652,2310700
2019-08-01,114.730003,119.800003,111.680000,119.110001,118.421547,2054700
2019-09-01,118.809998,121.699997,116.760002,120.019997,119.326286,2035300
2019-10-01,119.750000,123.080002,117.730003,119.760002,119.760002,2394600
2019-11-01,119.730003,120.279999,114.349998,117.750000,117.750000,1598700
